Utterance_ID,Dialogue_ID,video_path,audio_path,Transcription,duration,split,target_stress,dataset_origin
Ses02F_impro06_F009,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_F009.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F009.wav,Nobody's ever gonna forget him.,2.1100000000000136,train,0,IEMOCAP
Ses02F_impro06_F010,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_F010.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F010.wav,He did a lot. But--,3.3295000000000243,train,0,IEMOCAP
Ses02F_impro06_F011,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_F011.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F011.wav,I'm gonna forget him.,2.1599999999999966,train,0,IEMOCAP
Ses02F_impro06_F012,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_F012.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F012.wav,I won't be able to hear his voice or his--,3.098999999999989,train,0,IEMOCAP
Ses02F_impro06_F013,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_F013.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F013.wav,You start to lose like that image after a while.,6.015500000000003,train,0,IEMOCAP
Ses02F_impro06_F014,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_F014.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F014.wav,Thanks.,1.2427999999999884,train,0,IEMOCAP
Ses02F_impro06_M000,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M000.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M000.wav,"Hey, a what's up?",2.2816,train,0,IEMOCAP
Ses02F_impro06_M001,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M001.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M001.wav,"Wow, that's horrible.",4.876700000000001,train,0,IEMOCAP
Ses02F_impro06_M002,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M002.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M002.wav,I'm sorry to hear about that.,2.5599999999999987,train,0,IEMOCAP
Ses02F_impro06_M003,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M003.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M003.wav,Yeah.,1.3300000000000018,train,0,IEMOCAP
Ses02F_impro06_M004,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M004.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M004.wav,"I mean, you know, at least he's not in anymore pain now, right?",7.189999999999998,train,0,IEMOCAP
Ses02F_impro06_M005,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M005.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M005.wav,"It's good, you know. you know It hurts I know. I know what it's like to lose someone like that.",6.759999999999998,train,0,IEMOCAP
Ses02F_impro06_M006,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M006.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M006.wav,It's okay.,2.3843999999999994,train,0,IEMOCAP
Ses02F_impro06_M007,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M007.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M007.wav,"'Cause, you know, you've got all the times that you guys did spend together, you know and that's something good that you can look back on.",9.380000000000004,train,0,IEMOCAP
Ses02F_impro06_M008,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M008.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M008.wav,I mean--I don't know.,5.3500000000000085,train,0,IEMOCAP
Ses02F_impro06_M009,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M009.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M009.wav,"Well, that's that's good, you know. At least, I don't know. I mean it's- it's better to go- to goout that way than...",10.705100000000002,train,0,IEMOCAP
Ses02F_impro06_M010,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M010.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M010.wav,".than you know, in pain and like this gradual, this horrible process. I mean--",6.308099999999996,train,0,IEMOCAP
Ses02F_impro06_M011,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M011.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M011.wav,"But look at the--he--look at the life he did get to lead. I mean, for his age, he'd done so much and--",8.60220000000001,train,0,IEMOCAP
Ses02F_impro06_M012,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M012.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M012.wav,"Yeah, exactly. He's made a big impact on a lot of people. and",5.659999999999997,train,0,IEMOCAP
Ses02F_impro06_M013,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M013.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M013.wav,"And you'll always have that and--you should feel, you know, happy for him that he got to do so much before--I mean, and even after he found out last year. I mean--",14.53,train,0,IEMOCAP
Ses02F_impro06_M014,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M014.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M014.wav,"I know. It doesn't bring him back, but--",2.2299999999999898,train,0,IEMOCAP
Ses02F_impro06_M015,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M015.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M015.wav,"But It's okay because now, you know, you'll just go on with your life and--",8.099999999999994,train,0,IEMOCAP
Ses02F_impro06_M016,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M016.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M016.wav,"No, you'll never forget him.",2.156099999999981,train,0,IEMOCAP
Ses02F_impro06_M017,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M017.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M017.wav,I know. but you're not I mean you're not going to forget him. The pain will go away eventually and--or it will subside--,8.140000000000015,train,0,IEMOCAP
Ses02F_impro06_M018,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M018.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M018.wav,"That will be, It'll be--it'll be better that way. I mean Time will tell. Time heals, you know, and it's good. It's okay. I mean, it wasn't anybody's fault or anything like that so .",14.1413,train,0,IEMOCAP
Ses02F_impro06_M019,Ses02F_impro06,IEMOCAP_CLIPS/Ses02F_impro06_M019.mp4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M019.wav,"It's hard to lose someone that way, but he's he's better--he's better off now.",4.981799999999993,train,0,IEMOCAP
Ses02F_impro07_F001,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F001.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F001.wav,I got into U.S.C.,2.275000000000002,train,0,IEMOCAP
Ses02F_impro07_F002,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F002.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F002.wav,"Yeah, I'm so excited. So I'm gonna say--",2.469999999999999,train,0,IEMOCAP
Ses02F_impro07_F003,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F003.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F003.wav,"Yeah, I think, I mean because where else would I gonna go? Like the other places that I applied to I really didn't like that much anyway.",5.799999999999997,train,0,IEMOCAP
Ses02F_impro07_F004,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F004.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F004.wav,So--,1.1999999999999993,train,0,IEMOCAP
Ses02F_impro07_F005,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F005.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F005.wav,"Yeah, I know.",1.108900000000002,train,0,IEMOCAP
Ses02F_impro07_F006,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F006.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F006.wav,Absolutely. I'm so excited.,1.9017000000000015,train,0,IEMOCAP
Ses02F_impro07_F007,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F007.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F007.wav,"I know. I know. And we'll all get to hang out. And I'm--even though we'll be at like at different parts of the city, we can still, like...",6.157699999999998,train,0,IEMOCAP
Ses02F_impro07_F008,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F008.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F008.wav,"...hang out and, like, have our different lives--And meet each other's friends and stuff. So, I'm just so glad 'cause they have such a good school",7.719999999999999,train,0,IEMOCAP
Ses02F_impro07_F009,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F009.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F009.wav,"and like-- The football team--And like all the-...you- what I mean, like...",4.260000000000005,train,0,IEMOCAP
Ses02F_impro07_F010,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F010.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F010.wav,"You can walk somewhere and be anywhere in the country and be like, oh, yeah, I am at U.S.C.",5.169999999999995,train,0,IEMOCAP
Ses02F_impro07_F011,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F011.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F011.wav,"And you know what, you know what I mean, like it's recognizable rather than just being like I went some random school. It's like people really know what you...",8.120000000000005,train,0,IEMOCAP
Ses02F_impro07_F012,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F012.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F012.wav,"...like, they feel like--I feel like it's going to be so like accomplished. Do you know what I mean?",5.25,train,0,IEMOCAP
Ses02F_impro07_F013,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F013.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F013.wav,Like it has some prestige. so,3.299999999999997,train,0,IEMOCAP
Ses02F_impro07_F014,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F014.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F014.wav,"Yeah, I mean there's all the money stuff and my mom's helping me with the financial aid and stuff. But, it'll be fine--",6.259999999999991,train,0,IEMOCAP
Ses02F_impro07_F015,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F015.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F015.wav,"Like, now that I'm accepted, it's just, like, such a huge load off my mind.",3.950000000000003,train,0,IEMOCAP
Ses02F_impro07_F016,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F016.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F016.wav,I don't mind worrying about all the paperwork. You know--,2.4399999999999977,train,0,IEMOCAP
Ses02F_impro07_F017,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F017.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F017.wav,"Because, I don't have to like make that decision anymore. I don't have to try and decide, like, what the bad school I'm going to go to is. you know",6.944500000000005,train,0,IEMOCAP
Ses02F_impro07_F018,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F018.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F018.wav,"I know. I know. I think you go and you like stay for a couple of days and you meet people and--And they'll give you like a tour--And show you everything. Oh, man, I'm just so--I'm so excited.",11.338300000000004,train,0,IEMOCAP
Ses02F_impro07_F019,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F019.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F019.wav,"Yeah, oh totally. It's a beautiful campus. It's gonna be really nice. Um, and everyone is friendly and like there's ivy on all the walls. Oh, it's just so--it's so like collegiate.",9.340000000000003,train,0,IEMOCAP
Ses02F_impro07_F020,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F020.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F020.wav,"You know what I mean? Like, it's like exactly what I want.",2.590900000000005,train,0,IEMOCAP
Ses02F_impro07_F021,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F021.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F021.wav,"Well, you know, I've thought about it but they have so many things that I might--Like try some things out first...",7.514200000000002,train,0,IEMOCAP
Ses02F_impro07_F022,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F022.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F022.wav,"...because also on the list of their, um, like G.E.'s or whatever, you have a lot of choices within every single one. So you can, like, try things out and not just be like, oh, I have to take math, oh, I have to take this. You know what I mean?",11.331800000000015,train,0,IEMOCAP
Ses02F_impro07_F023,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F023.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F023.wav,"So, um, so I don't know.",1.6899999999999975,train,0,IEMOCAP
Ses02F_impro07_F024,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F024.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F024.wav,I mean I'm gonna take a bunch of stuff and see.,2.180000000000007,train,0,IEMOCAP
Ses02F_impro07_F025,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F025.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F025.wav,"I- They have like--they just have so many like prestigious like this school is top ten and like the departments within it, you know what I mean.",7.640200000000021,train,0,IEMOCAP
Ses02F_impro07_F026,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F026.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F026.wav,"I know, I get to be one of those now--I'll like walk around and be like a U.S.C.. You know what I mean.",6.123199999999997,train,0,IEMOCAP
Ses02F_impro07_F027,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F027.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F027.wav,And you'll be like...,1.299999999999983,train,0,IEMOCAP
Ses02F_impro07_F028,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F028.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F028.wav,"Student. I'm a student. Yes I am, Thank you very much.",4.010000000000019,train,0,IEMOCAP
Ses02F_impro07_F029,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F029.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F029.wav,[BREATHING],1.0699999999999932,train,0,IEMOCAP
Ses02F_impro07_F030,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F030.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F030.wav,I know. I'm excited.,1.854299999999995,train,0,IEMOCAP
Ses02F_impro07_F031,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F031.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F031.wav,"Well, that'll take a while. [GARBAGE]",2.6899999999999977,train,0,IEMOCAP
Ses02F_impro07_F032,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F032.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F032.wav,That's going to be a lot of work.,1.912300000000016,train,0,IEMOCAP
Ses02F_impro07_F033,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F033.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F033.wav,"But, it'll be fine, I mean. I'm so excited. It's going to be so fun.",4.4375,train,0,IEMOCAP
Ses02F_impro07_F034,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F034.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F034.wav,"I know, and I mean the area's not great, but like the school makes up for it. It'll be fine. It'll be good.",6.256100000000004,train,0,IEMOCAP
Ses02F_impro07_F035,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F035.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F035.wav,I know. I know. So fun. I can't wait.,3.6657000000000153,train,0,IEMOCAP
Ses02F_impro07_F036,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F036.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F036.wav,I will. I will. Thank you.,2.2394999999999925,train,0,IEMOCAP
Ses02F_impro07_F037,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_F037.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F037.wav,Thanks.,1.6400000000000148,train,0,IEMOCAP
Ses02F_impro07_M000,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M000.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M000.wav,"So, how's it going?",2.7356,train,0,IEMOCAP
Ses02F_impro07_M001,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M001.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M001.wav,"Oh, you got what? Where?",2.9139,train,0,IEMOCAP
Ses02F_impro07_M002,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M002.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M002.wav,"Oh, no way.",1.8300000000000016,train,0,IEMOCAP
Ses02F_impro07_M003,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M003.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M003.wav,Are you gonna go? you gonna-,1.66,train,0,IEMOCAP
Ses02F_impro07_M004,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M004.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M004.wav,"Wow, that's...",1.4199999999999982,train,0,IEMOCAP
Ses02F_impro07_M005,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M005.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M005.wav,"...that's first choice, huh? That's so awesome and now look you're gonna be--you're gonna be here. you know",5.467300000000002,train,0,IEMOCAP
Ses02F_impro07_M006,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M006.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M006.wav,"Yeah, no, definitely--It's gonna..",2.890000000000001,train,0,IEMOCAP
Ses02F_impro07_M007,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M007.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M007.wav,Yeah.,1.2199999999999989,train,0,IEMOCAP
Ses02F_impro07_M008,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M008.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M008.wav,Yeah,1.3199999999999932,train,0,IEMOCAP
Ses02F_impro07_M009,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M009.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M009.wav,Fight on.,1.1400000000000006,train,0,IEMOCAP
Ses02F_impro07_M010,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M010.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M010.wav,[LAUGHTER],3.119999999999997,train,0,IEMOCAP
Ses02F_impro07_M011,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M011.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M011.wav,Wow. That's cool.,1.854299999999995,train,0,IEMOCAP
Ses02F_impro07_M016,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M016.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M016.wav,So...,1.1000000000000083,train,0,IEMOCAP
Ses02F_impro07_M017,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M017.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M017.wav,"Right. Right. Right. Oh, man, then you're going to have to do orientation, I guess.",5.560000000000002,train,0,IEMOCAP
Ses02F_impro07_M018,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M018.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M018.wav,That'll be awesome.,1.5941000000000116,train,0,IEMOCAP
Ses02F_impro07_M019,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M019.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M019.wav,"I mean because you went to the campus before, right?",2.2188000000000017,train,0,IEMOCAP
Ses02F_impro07_M023,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M023.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M023.wav,Oh man.,1.3714999999999975,train,0,IEMOCAP
Ses02F_impro07_M027,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M027.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M027.wav,Ahh. Yeah. [GARBAGE],1.6899999999999975,train,0,IEMOCAP
Ses02F_impro07_M028,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M028.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M028.wav,"You'll be like are you a fan or a student you know? Student. [LAUGHTER] Oh man, that's awesome.",8.134799999999984,train,0,IEMOCAP
Ses02F_impro07_M029,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M029.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M029.wav,A U.S.C. graduate now. You're set.,5.086000000000013,train,0,IEMOCAP
Ses02F_impro07_M034,Ses02F_impro07,IEMOCAP_CLIPS/Ses02F_impro07_M034.mp4,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M034.wav,You're getting close to the beach. I mean geez.,2.819699999999983,train,0,IEMOCAP
Ses02F_impro08_F000,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F000.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F000.wav,"Hi, my name is Shiloh, welcome to--Airline Six. Hi, how may I help you?",4.2963,train,0,IEMOCAP
Ses02F_impro08_F001,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F001.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F001.wav,"All right, sir.",1.7141999999999982,train,0,IEMOCAP
Ses02F_impro08_F002,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F002.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F002.wav,I completely understand. Automated systems are very difficult sometimes.,4.741600000000002,train,0,IEMOCAP
Ses02F_impro08_F003,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F003.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F003.wav,"Um, how may I help you. You're trying to book a specific flight?",3.474800000000002,train,0,IEMOCAP
Ses02F_impro08_F004,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F004.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F004.wav,"Oh, yeah, absolutely. You know, and especially because you've been waiting so long and I know that, um, you've been having a difficult time.",7.285299999999999,train,0,IEMOCAP
Ses02F_impro08_F005,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F005.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F005.wav,"I want to definitely give you our special package today, which um is usually only for valued customers who have a record of having previous,",8.114700000000006,train,0,IEMOCAP
Ses02F_impro08_F006,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F006.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F006.wav,"um lots of purchases, but we're gonna go ahead and give that to you anyway. uh, Just to make sure that you're happy with your service here.",6.483499999999999,train,0,IEMOCAP
Ses02F_impro08_F007,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F007.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F007.wav,Is that all right?,1.1058999999999983,train,0,IEMOCAP
Ses02F_impro08_F008,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F008.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F008.wav,"I can do that right now for you. No, absolutely. I can take care of you all the way through to the end.",4.907499999999999,train,0,IEMOCAP
Ses02F_impro08_F009,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F009.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F009.wav,All I'm going to need is your credit card number but just give me one moment. So-,4.244000000000007,train,0,IEMOCAP
Ses02F_impro08_F010,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F010.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F010.wav,"um, you're scheduling a flight as well--And you would like to, um, we have a highly discounted hotel rate that goes along with that so that everything is all in one deal. You're taken care of by the time that you get there.",12.732500000000002,train,0,IEMOCAP
Ses02F_impro08_F011,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F011.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F011.wav,Absolutely. we we,2.363900000000001,train,0,IEMOCAP
Ses02F_impro08_F012,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F012.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F012.wav,"Yes, I completely understand. Actually, our-our airline only uses five star hotel and above. Except we charge at a three star hotel rate because, as a corporation, we are able to get a deal from the hotels themselves.",12.878900000000002,train,0,IEMOCAP
Ses02F_impro08_F013,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F013.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F013.wav,"So, you will absolutely be in a high rated great hotel and we can make sure that it's in a area of town that you like as well.",8.601000000000013,train,0,IEMOCAP
Ses02F_impro08_F014,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F014.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F014.wav,Yeah.,1.4000999999999948,train,0,IEMOCAP
Ses02F_impro08_F015,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F015.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F015.wav,Okay.,1.4930000000000092,train,0,IEMOCAP
Ses02F_impro08_F016,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F016.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F016.wav,Great. How many seats?,3.085800000000006,train,0,IEMOCAP
Ses02F_impro08_F017,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F017.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F017.wav,Okay. Great. Four seats. I'll book you for four seats.,2.9542,train,0,IEMOCAP
Ses02F_impro08_F018,Ses02F_impro08,IEMOCAP_CLIPS/Ses02F_impro08_F018.mp4,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F018.wav,"Oh, yeah, absolutely. Um- Would you like window seats or aisles?",3.836700000000008,train,0,IEMOCAP
