Utterance_ID,Session,Emotion,Valence,Arousal,Dominance,Text,Start_Time,End_Time,Path_Wav_Audio,Path_Video_Processed,Path_Source_Video,duration,Dialogue_ID,word_count,target_stress
Ses04F_impro04_F007,4,frustration,2.0,3.0,4.0,Okay. I think three years is a little excessive.,84.05,87.53,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F007.wav,IEMOCAP_CLIPS/Ses04F_impro04_F007.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,3.480000000000004,Ses04F_impro04,9,1
Ses04F_impro04_F008,4,anger,2.0,4.0,5.0,"Yeah but you weren't unemployed for three years trying to find any job. I mean at this point I'm going to go drive a cab or, you know, work at the gas station or something. I don't even- I don't know what to do anymore.",90.04,103.04,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F008.wav,IEMOCAP_CLIPS/Ses04F_impro04_F008.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,13.0,Ses04F_impro04,45,1
Ses04F_impro04_F009,4,frustration,1.5,4.5,4.5,Nothing I'm trying seems to work. Just-,107.04,110.77,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F009.wav,IEMOCAP_CLIPS/Ses04F_impro04_F009.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,3.7299999999999898,Ses04F_impro04,7,1
Ses04F_impro04_F011,4,anger,1.5,4.0,4.5,Clearly everything you're doing is completely wrong.,114.6,117.48,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F011.wav,IEMOCAP_CLIPS/Ses04F_impro04_F011.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,2.8800000000000097,Ses04F_impro04,7,1
Ses04F_impro04_F012,4,frustration,1.5,4.0,4.0,Well don't you understand that this is-,120.4504,125.79,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F012.wav,IEMOCAP_CLIPS/Ses04F_impro04_F012.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,5.339600000000004,Ses04F_impro04,7,1
Ses04F_impro04_F013,4,anger,1.5,4.5,4.5,I don't even- I mean you have to have some kind of an idea. Something you could possibly throw out there that I could maybe use.,125.86,132.94,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F013.wav,IEMOCAP_CLIPS/Ses04F_impro04_F013.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,7.079999999999998,Ses04F_impro04,26,1
Ses04F_impro04_F014,4,anger,1.5,4.5,4.5,I mean it's not like this is an,132.94,134.9,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F014.wav,IEMOCAP_CLIPS/Ses04F_impro04_F014.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,1.960000000000008,Ses04F_impro04,8,1
Ses04F_impro04_F015,4,anger,1.5,4.5,4.5,extreme request. I want to find a job. Everybody wants to find a job. It's really not that.,134.9,140.81,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F015.wav,IEMOCAP_CLIPS/Ses04F_impro04_F015.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,5.909999999999997,Ses04F_impro04,18,1
Ses04F_impro04_F016,4,anger,2.0,4.0,3.5,"Okay. Okay, Fine.",141.54,143.6,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F016.wav,IEMOCAP_CLIPS/Ses04F_impro04_F016.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,2.0600000000000023,Ses04F_impro04,3,1
Ses04F_impro04_F017,4,anger,1.5,4.0,4.0,Okey So I'm doing something wrong. What am I doing wrong?,143.61,147.25,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F017.wav,IEMOCAP_CLIPS/Ses04F_impro04_F017.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,3.6399999999999864,Ses04F_impro04,11,1
Ses04F_impro04_F018,4,anger,1.5,4.5,4.5,I'm really good at what I do. I'm smart. I'm trained. I have the education. I'm talented. I cannot-,147.35,154.25,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F018.wav,IEMOCAP_CLIPS/Ses04F_impro04_F018.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,6.900000000000006,Ses04F_impro04,19,1
Ses04F_impro04_F019,4,frustration,2.0,3.5,3.0,Well yeah I mean I like take a shower and stuff.,158.66,162.2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F019.wav,IEMOCAP_CLIPS/Ses04F_impro04_F019.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,3.539999999999992,Ses04F_impro04,11,1
Ses04F_impro04_F020,4,frustration,4.0,3.0,3.5,[LAUGHTER] Yeah. Usually.,165.48,169.29,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F020.wav,IEMOCAP_CLIPS/Ses04F_impro04_F020.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,3.8100000000000023,Ses04F_impro04,3,1
Ses04F_impro04_F021,4,frustration,2.0,4.0,4.5,"Yeah, I- I make my",170.23,173.07,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F021.wav,IEMOCAP_CLIPS/Ses04F_impro04_F021.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,2.8400000000000034,Ses04F_impro04,5,1
Ses04F_impro04_F022,4,frustration,2.0,3.5,4.0,I make myself very presentable before I go to any kind of interview.,174.56,179.7,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F022.wav,IEMOCAP_CLIPS/Ses04F_impro04_F022.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,5.139999999999986,Ses04F_impro04,13,1
Ses04F_impro04_F023,4,frustration,2.5,3.0,3.5,"Uhuh. Uhuh. Yeah, yeah. Good quote.",181.09,185.36,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F023.wav,IEMOCAP_CLIPS/Ses04F_impro04_F023.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,4.27000000000001,Ses04F_impro04,6,1
Ses04F_impro04_F024,4,frustration,2.5,4.0,4.0,Buck-O. That's really helpful. Just keep chugging along. The little engine that could.,190.3,197.98,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F024.wav,IEMOCAP_CLIPS/Ses04F_impro04_F024.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,7.679999999999978,Ses04F_impro04,13,1
Ses04F_impro04_F025,4,anger,2.0,4.0,4.0,Well you- just you're doing something wrong.,198.58,202.71,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F025.wav,IEMOCAP_CLIPS/Ses04F_impro04_F025.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,4.1299999999999955,Ses04F_impro04,7,1
Ses04F_impro04_F026,4,frustration,2.5,4.0,4.0,Well maybe you could help. I mean you've got a job. I'm willing to look outside of my realm. I could try something else.,203.86,211.32,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F026.wav,IEMOCAP_CLIPS/Ses04F_impro04_F026.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,7.4599999999999795,Ses04F_impro04,24,1
Ses04F_impro04_F027,4,frustration,2.0,3.5,4.5,I'll get it. I just need a job. I don't care what it is.,214.23,218.92,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F027.wav,IEMOCAP_CLIPS/Ses04F_impro04_F027.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,4.689999999999998,Ses04F_impro04,14,1
Ses04F_impro04_F028,4,frustration,1.5,3.5,3.5,Well I mean I need to make a little bit more than the minimum wage fry flipper.,219.28,223.6,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F028.wav,IEMOCAP_CLIPS/Ses04F_impro04_F028.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,4.319999999999993,Ses04F_impro04,17,1
Ses04F_impro04_F029,4,frustration,2.0,4.5,4.5,I did start somewhere. I worked my way up. I'm not going to start at the bottom again.,225.26,231.63,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F029.wav,IEMOCAP_CLIPS/Ses04F_impro04_F029.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,6.3700000000000045,Ses04F_impro04,18,1
Ses04F_impro04_F030,4,anger,1.5,4.5,5.0,What's my problem? What's my problem? I don't have a job.,238.06,244.24,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F030.wav,IEMOCAP_CLIPS/Ses04F_impro04_F030.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,6.180000000000007,Ses04F_impro04,11,1
Ses04F_impro04_F031,4,anger,1.5,4.0,4.5,I thought I was pretty clear about what the problem was.,245.78,249.39,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F031.wav,IEMOCAP_CLIPS/Ses04F_impro04_F031.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,3.609999999999985,Ses04F_impro04,11,1
Ses04F_impro04_F032,4,frustration,1.5,4.0,4.5,Well maybe you could be a little helpful. I mean obviously you don't have any problems so would it really take so much time out of your day to just go ahead and help somebody else.,251.21,259.49,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F032.wav,IEMOCAP_CLIPS/Ses04F_impro04_F032.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,8.280000000000001,Ses04F_impro04,36,1
Ses04F_impro04_F033,4,frustration,1.5,3.0,4.0,That's important. That's really important.,262.7,265.43,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F033.wav,IEMOCAP_CLIPS/Ses04F_impro04_F033.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,2.730000000000018,Ses04F_impro04,5,1
Ses04F_impro04_M001,4,neutral,3.0,3.0,3.0,Well I guess you're not trying hard enough.,25.51,28.58,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M001.wav,IEMOCAP_CLIPS/Ses04F_impro04_M001.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,3.0699999999999967,Ses04F_impro04,8,0
Ses04F_impro04_M002,4,neutral,2.5,2.5,3.0,"Just, I don't know, maybe you're not smart enough.",46.28,51.95,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M002.wav,IEMOCAP_CLIPS/Ses04F_impro04_M002.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,5.670000000000002,Ses04F_impro04,9,0
Ses04F_impro04_M003,4,neutral,3.0,2.5,3.0,I mean I don't know just go out and keep trying. Just-,53.18,57.65,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M003.wav,IEMOCAP_CLIPS/Ses04F_impro04_M003.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,4.469999999999999,Ses04F_impro04,12,0
Ses04F_impro04_M004,4,neutral,3.0,2.0,2.0,I don't know.,58.04,59.93,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M004.wav,IEMOCAP_CLIPS/Ses04F_impro04_M004.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,1.8900000000000006,Ses04F_impro04,3,0
Ses04F_impro04_M005,4,neutral,2.5,2.5,2.0,"Hey. Look, I mean- you know.",67.44,69.95,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M005.wav,IEMOCAP_CLIPS/Ses04F_impro04_M005.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,2.510000000000005,Ses04F_impro04,6,0
Ses04F_impro04_M006,4,neutral,2.5,2.5,3.5,Look bananas don't grow overnight. Okay.,74.48,77.55,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M006.wav,IEMOCAP_CLIPS/Ses04F_impro04_M006.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,3.069999999999993,Ses04F_impro04,6,0
Ses04F_impro04_M007,4,neutral,3.0,2.5,2.5,You need that- Time-,77.58,79.51,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M007.wav,IEMOCAP_CLIPS/Ses04F_impro04_M007.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,1.9300000000000068,Ses04F_impro04,4,0
Ses04F_impro04_M008,4,neutral,2.5,2.5,3.5,"You know- You need to just- you need, I mean it takes time to get a good job. I mean-",79.51,84.22,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M008.wav,IEMOCAP_CLIPS/Ses04F_impro04_M008.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,4.709999999999994,Ses04F_impro04,20,0
Ses04F_impro04_M009,4,neutral,3.0,3.5,3.5,"look at me, like, you know. I mean, Hey, I- it took me, you know, like six years to get where I am now. I mean-",84.23,91.14,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M009.wav,IEMOCAP_CLIPS/Ses04F_impro04_M009.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,6.909999999999997,Ses04F_impro04,26,0
Ses04F_impro04_M010,4,frustration,3.0,2.5,2.5,I don't know. I mean whatever.,102.93,107.31,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M010.wav,IEMOCAP_CLIPS/Ses04F_impro04_M010.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,4.3799999999999955,Ses04F_impro04,6,1
Ses04F_impro04_M013,4,neutral,2.5,2.5,3.0,"I mean, well I mean i don't know; it doesn't really affect my life, you know.",116.65,120.46,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M013.wav,IEMOCAP_CLIPS/Ses04F_impro04_M013.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,3.809999999999988,Ses04F_impro04,16,0
Ses04F_impro04_M014,4,neutral,3.0,2.5,3.0,"Yeah, I understand, but-",125.37,127.4,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M014.wav,IEMOCAP_CLIPS/Ses04F_impro04_M014.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,2.030000000000001,Ses04F_impro04,4,0
Ses04F_impro04_M015,4,neutral,2.5,2.5,2.0,"I don't know. Well like, I don't know. I mean-",129.42,132.1,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M015.wav,IEMOCAP_CLIPS/Ses04F_impro04_M015.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,2.680000000000007,Ses04F_impro04,10,0
Ses04F_impro04_M016,4,neutral,3.0,2.0,3.0,Clearly- cle- clearly you're doing something wrong.,138.21,141.88,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M016.wav,IEMOCAP_CLIPS/Ses04F_impro04_M016.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,3.6699999999999875,Ses04F_impro04,7,0
Ses04F_impro04_M017,4,neutral,3.0,2.5,3.5,"'Cause if you've been looking, you've been applying for jobs for three years. And-",141.91,147.77,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M017.wav,IEMOCAP_CLIPS/Ses04F_impro04_M017.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,5.860000000000014,Ses04F_impro04,14,0
Ses04F_impro04_M018,4,neutral,3.0,2.5,2.5,Are you- I mean do you like get dressed up and everything when you go to the job interview?,153.9,160.94,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M018.wav,IEMOCAP_CLIPS/Ses04F_impro04_M018.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,7.039999999999992,Ses04F_impro04,19,0
Ses04F_impro04_M019,4,neutral,3.5,2.5,3.0,"And you like- you know, you shave your legs and everything?",161.85,166.64,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M019.wav,IEMOCAP_CLIPS/Ses04F_impro04_M019.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,4.789999999999992,Ses04F_impro04,11,0
Ses04F_impro04_M020,4,neutral,2.5,3.0,3.0,"and I want- I mean you know you've got to, like, do your hair. I mean- I don't know, it's like,",167.43,171.54,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M020.wav,IEMOCAP_CLIPS/Ses04F_impro04_M020.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,4.109999999999985,Ses04F_impro04,21,0
Ses04F_impro04_M021,4,neutral,2.5,3.0,3.0,"you know what I mean? You know, it's like they say presentation is, like eighty percent.",171.54,176.83,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M021.wav,IEMOCAP_CLIPS/Ses04F_impro04_M021.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,5.2900000000000205,Ses04F_impro04,16,0
Ses04F_impro04_M022,4,neutral,3.0,2.5,2.5,or some- some large percent of- of success.,177.33,183.36,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M022.wav,IEMOCAP_CLIPS/Ses04F_impro04_M022.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,6.030000000000001,Ses04F_impro04,8,0
Ses04F_impro04_M023,4,neutral,3.0,3.0,2.5,"Because I don't know I mean just, you know, just keep- keep- keep at it. Keep trying. Go-",183.92,190.69,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M023.wav,IEMOCAP_CLIPS/Ses04F_impro04_M023.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,6.77000000000001,Ses04F_impro04,18,0
Ses04F_impro04_M025,4,frustration,2.5,3.0,3.5,"Look if I could give you a job,if I could give you a job I would but I mean I'm not in that position. I'm-",200.23,205.99,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M025.wav,IEMOCAP_CLIPS/Ses04F_impro04_M025.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,5.760000000000019,Ses04F_impro04,25,1
Ses04F_impro04_M026,4,neutral,2.5,3.0,3.0,"Hey, I'd love to help you but I- you don't have the kind of training that I-",210.56,215.33,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M026.wav,IEMOCAP_CLIPS/Ses04F_impro04_M026.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,4.77000000000001,Ses04F_impro04,17,0
Ses04F_impro04_M027,4,frustration,2.5,3.0,3.0,"So, go to McDonalds.",217.72,219.71,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M027.wav,IEMOCAP_CLIPS/Ses04F_impro04_M027.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,1.990000000000009,Ses04F_impro04,4,1
Ses04F_impro04_M028,4,neutral,3.0,3.0,3.0,Well you've got to start somewhere. I mean-,223.31,226.14,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M028.wav,IEMOCAP_CLIPS/Ses04F_impro04_M028.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,2.829999999999984,Ses04F_impro04,8,0
Ses04F_impro04_M029,4,frustration,2.5,3.0,3.5,Well you're going to have to. You don't really have an option. What's your problem?,231.48,238.26,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M029.wav,IEMOCAP_CLIPS/Ses04F_impro04_M029.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,6.780000000000001,Ses04F_impro04,15,1
Ses04F_impro04_M030,4,neutral,3.0,3.0,3.0,I don't know it's like I'm trying to be-,241.4,244.35,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M030.wav,IEMOCAP_CLIPS/Ses04F_impro04_M030.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,2.9499999999999886,Ses04F_impro04,9,0
Ses04F_impro04_M031,4,neutral,3.5,2.5,3.0,I'm trying to be helpful.,244.39,246.65,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M031.wav,IEMOCAP_CLIPS/Ses04F_impro04_M031.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,2.2600000000000193,Ses04F_impro04,5,0
Ses04F_impro04_M033,4,neutral,2.5,2.0,3.0,I'm trying to watch TV.,254.13,256.39,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M033.wav,IEMOCAP_CLIPS/Ses04F_impro04_M033.mp4,Session4/dialog/avi/DivX/Ses04F_impro04.avi,2.259999999999991,Ses04F_impro04,5,0
Ses04F_impro05_F000,4,frustration,3.0,3.5,4.5,You guys lost my bag.,7.37,9.93,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F000.wav,IEMOCAP_CLIPS/Ses04F_impro05_F000.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,2.5599999999999996,Ses04F_impro05,5,1
Ses04F_impro05_F001,4,frustration,3.0,4.0,3.5,Yeah. Yeah I did.,12.39,14.4236,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F001.wav,IEMOCAP_CLIPS/Ses04F_impro05_F001.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,2.0336,Ses04F_impro05,4,1
Ses04F_impro05_F002,4,frustration,2.0,4.0,4.5,"I-I don't know. The place where they told me to go. Look they told me to come talk to you because you guys lost my bag. Not it's late. Not it will be here soon, lost it completely. What are you going to do about that?",18.21,30.22,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F002.wav,IEMOCAP_CLIPS/Ses04F_impro05_F002.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,12.009999999999998,Ses04F_impro05,46,1
Ses04F_impro05_F003,4,frustration,2.0,4.5,4.5,Look that bag has my entire life in it and you just lost it.,35.66,43.16,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F003.wav,IEMOCAP_CLIPS/Ses04F_impro05_F003.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,7.5,Ses04F_impro05,14,1
Ses04F_impro05_F004,4,anger,2.0,4.5,4.0,"Lost it just, like, I mean,",43.22,45.43,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F004.wav,IEMOCAP_CLIPS/Ses04F_impro05_F004.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,2.210000000000001,Ses04F_impro05,6,1
Ses04F_impro05_F005,4,anger,1.5,4.5,4.5,it's not like it just disappeared into thin air. Somebody wasn't paying attention,45.43,48.83,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F005.wav,IEMOCAP_CLIPS/Ses04F_impro05_F005.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,3.3999999999999986,Ses04F_impro05,13,1
Ses04F_impro05_F006,4,anger,1.5,4.5,4.5,"because my bag was very easy to keep track of. It's got big, you know, rainbow colored crap all over it and no one was paying attention because now it's just gone.",48.83,57.25,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F006.wav,IEMOCAP_CLIPS/Ses04F_impro05_F006.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,8.420000000000002,Ses04F_impro05,32,1
Ses04F_impro05_F007,4,surprise,1.5,3.5,4.0,Wait. What?,67.73,69.72,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F007.wav,IEMOCAP_CLIPS/Ses04F_impro05_F007.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,1.9899999999999949,Ses04F_impro05,2,0
Ses04F_impro05_F008,4,anger,2.0,4.5,4.5,No. No. I heard- I heard what you said.,72.26,75.58,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F008.wav,IEMOCAP_CLIPS/Ses04F_impro05_F008.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,3.319999999999993,Ses04F_impro05,9,1
Ses04F_impro05_F009,4,anger,1.5,4.5,5.0,"You're kidding me, right. You're going to give me fifty dollars to completely cover my bag, everything that was in it, the inconvenience that I've gone through. I paid for my ticket. All I expect is to safely get to my destination with my stuff. Is that so much to ask? I mean I really don't think that's that big a deal to ask you guys to have my bag in the place where I leave and then put my bag where I end up.",75.78,98.92,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F009.wav,IEMOCAP_CLIPS/Ses04F_impro05_F009.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,23.14,Ses04F_impro05,85,1
Ses04F_impro05_F010,4,anger,1.5,4.5,4.5,"Yeah, well that's got everything I have in it.",99.85,104.21,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F010.wav,IEMOCAP_CLIPS/Ses04F_impro05_F010.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,4.359999999999999,Ses04F_impro05,9,1
Ses04F_impro05_F011,4,anger,1.5,4.5,5.0,Look fifty dollars is unacceptable. My bag itself cost over a hundred and fifty dollars. You can't just give me fifty dollar gift certificate to Percoes or whatever the hell and then send me off like that's- that's good enough. Like that's all I needed was fifty dollars. My bag is worth more than that.,107.98,124.59,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F011.wav,IEMOCAP_CLIPS/Ses04F_impro05_F011.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,16.61,Ses04F_impro05,55,1
Ses04F_impro05_F012,4,anger,1.5,4.5,4.5,I expect your airline who was responsible for my bag to give me the equivalent of the bag and all of the things in it.,127.15,136.81,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F012.wav,IEMOCAP_CLIPS/Ses04F_impro05_F012.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,9.659999999999997,Ses04F_impro05,25,1
Ses04F_impro05_F013,4,anger,1.5,4.5,4.5,I didn't sign anything. I didn't sign anything. And you people have got to make-,143.49,149.06,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F013.wav,IEMOCAP_CLIPS/Ses04F_impro05_F013.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,5.569999999999993,Ses04F_impro05,15,1
Ses04F_impro05_F014,4,anger,1.5,4.5,4.5,You have to make amends for what you did for losing my bag and all of my stuff. Fifty dollars is unacceptable.,149.11,154.98,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F014.wav,IEMOCAP_CLIPS/Ses04F_impro05_F014.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,5.869999999999976,Ses04F_impro05,22,1
Ses04F_impro05_F015,4,anger,1.5,4.5,5.0,No. No. I don't know. You know what? I'm going to call my lawyer. You know what? That's what I'm going to do. I'm going to call my lawyer and have him get down here and explain to you that this is an unacceptable option.,160.51,170.18,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F015.wav,IEMOCAP_CLIPS/Ses04F_impro05_F015.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,9.670000000000016,Ses04F_impro05,45,1
Ses04F_impro05_F016,4,anger,2.0,4.0,4.0,I want to talk to your supervisor.,170.65,172.64,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F016.wav,IEMOCAP_CLIPS/Ses04F_impro05_F016.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,1.9899999999999807,Ses04F_impro05,7,1
Ses04F_impro05_F017,4,anger,1.5,4.5,4.5,"I've had enough. I want to talk to-no, no unacceptable I want to your supervisor. I am done with this.",172.71,178.27,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F017.wav,IEMOCAP_CLIPS/Ses04F_impro05_F017.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,5.560000000000002,Ses04F_impro05,20,1
Ses04F_impro05_F018,4,anger,1.0,4.5,4.5,"Really, you don't work for anybody. It's just you?",178.7,181.74,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F018.wav,IEMOCAP_CLIPS/Ses04F_impro05_F018.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,3.0400000000000205,Ses04F_impro05,9,1
Ses04F_impro05_F019,4,anger,1.5,4.5,5.0,"Okay. Well I want to call whoever you report to, whoever your boss is because I have had enough with this airline and I am finished waiting for my fifty dollar gift certificate.",183.0,192.24,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F019.wav,IEMOCAP_CLIPS/Ses04F_impro05_F019.mp4,Session4/dialog/avi/DivX/Ses04F_impro05.avi,9.240000000000009,Ses04F_impro05,33,1
